,Censo,Cuadro,Provincia,Departamento,Link,Unidad de registro,Indicador,Valor
7964,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Vinchina,46098,EAP,"2.500,1 - 5.000",-1.0
7965,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Vinchina,46098,EAP,"5.000,1 - 7.500",0.0
7966,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Vinchina,46098,EAP,"7.500,1 - 10.000",0.0
7967,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Vinchina,46098,EAP,"10.000,1 - 20.000",0.0
7968,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Vinchina,46098,Hectáreas,Total,5616.1
7969,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Vinchina,46098,Hectáreas,Hasta 5,141.6
7970,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Vinchina,46098,Hectáreas,"5,1 - 10",181.2
7971,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Vinchina,46098,Hectáreas,"10,1 - 25",501.8
7972,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Vinchina,46098,Hectáreas,"25,1 - 50",-1.0
7973,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Vinchina,46098,Hectáreas,"50,1 - 100",-1.0
7974,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Vinchina,46098,Hectáreas,"100,1 - 200",0.0
7975,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Vinchina,46098,Hectáreas,"200,1 - 500",0.0
7976,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Vinchina,46098,Hectáreas,"500,1 - 1.000",0.0
7977,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Vinchina,46098,Hectáreas,"1.000,1 - 2.500",0.0
7978,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Vinchina,46098,Hectáreas,"2.500,1 - 5.000",-1.0
7979,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Vinchina,46098,Hectáreas,"5.000,1 - 7.500",0.0
7980,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Vinchina,46098,Hectáreas,"7.500,1 - 10.000",0.0
7981,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Vinchina,46098,Hectáreas,"10.000,1 - 20.000",0.0
7982,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Mendoza,Capital,50007,EAP,Total,0.0
7983,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Mendoza,Capital,50007,EAP,Hasta 5,0.0
7984,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Mendoza,Capital,50007,EAP,"5,1  10",0.0
7985,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Mendoza,Capital,50007,EAP,"10,1  25",0.0
7986,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Mendoza,Capital,50007,EAP,"25,1  50",0.0
7987,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Mendoza,Capital,50007,EAP,"50,1  100",0.0
7988,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Mendoza,Capital,50007,EAP,"100,1  200",0.0
7989,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Mendoza,Capital,50007,EAP,"200,1  500",0.0
7990,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Mendoza,Capital,50007,EAP,"500,1  1.000",0.0
7991,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Mendoza,Capital,50007,EAP,"1000,1  2.500",0.0
7992,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Mendoza,Capital,50007,EAP,"2.500,1  5.000",0.0
7993,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Mendoza,Capital,50007,EAP,"5.000,1  10.000",0.0
7994,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Mendoza,Capital,50007,EAP,"10.000,1  20.000",0.0
7995,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Mendoza,Capital,50007,EAP,"20.000,1 y más",0.0
7996,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Mendoza,Capital,50007,Hectáreas,Total,0.0
7997,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Mendoza,Capital,50007,Hectáreas,Hasta 5,0.0
7998,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Mendoza,Capital,50007,Hectáreas,"5,1  10",0.0
7999,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Mendoza,Capital,50007,Hectáreas,"10,1  25",0.0
8000,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Mendoza,Capital,50007,Hectáreas,"25,1  50",0.0
8001,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Mendoza,Capital,50007,Hectáreas,"50,1  100",0.0
8002,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Mendoza,Capital,50007,Hectáreas,"100,1  200",0.0
8003,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Mendoza,Capital,50007,Hectáreas,"200,1  500",0.0
8004,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Mendoza,Capital,50007,Hectáreas,"500,1  1.000",0.0
8005,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Mendoza,Capital,50007,Hectáreas,"1000,1  2.500",0.0
8006,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Mendoza,Capital,50007,Hectáreas,"2.500,1  5.000",0.0
8007,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Mendoza,Capital,50007,Hectáreas,"5.000,1  10.000",0.0
8008,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Mendoza,Capital,50007,Hectáreas,"10.000,1  20.000",0.0
8009,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Mendoza,Capital,50007,Hectáreas,"20.000,1 y más",0.0
8010,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Mendoza,General Alvear,50014,EAP,Total,1987.0
8011,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Mendoza,General Alvear,50014,EAP,Hasta 5,532.0
8012,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Mendoza,General Alvear,50014,EAP,"5,1  10",461.0
8013,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Mendoza,General Alvear,50014,EAP,"10,1  25",450.0
8014,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Mendoza,General Alvear,50014,EAP,"25,1  50",186.0
8015,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Mendoza,General Alvear,50014,EAP,"50,1  100",81.0
8016,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Mendoza,General Alvear,50014,EAP,"100,1  200",37.0
8017,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Mendoza,General Alvear,50014,EAP,"200,1  500",19.0
8018,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Mendoza,General Alvear,50014,EAP,"500,1  1.000",26.0
8019,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Mendoza,General Alvear,50014,EAP,"1000,1  2.500",61.0
8020,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Mendoza,General Alvear,50014,EAP,"2.500,1  5.000",58.0
8021,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Mendoza,General Alvear,50014,EAP,"5.000,1  10.000",50.0
8022,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Mendoza,General Alvear,50014,EAP,"10.000,1  20.000",19.0
8023,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Mendoza,General Alvear,50014,EAP,"20.000,1 y más",7.0
8024,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Mendoza,General Alvear,50014,Hectáreas,Total,1317823.4
8025,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Mendoza,General Alvear,50014,Hectáreas,Hasta 5,1646.3
8026,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Mendoza,General Alvear,50014,Hectáreas,"5,1  10",3580.8
8027,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Mendoza,General Alvear,50014,Hectáreas,"10,1  25",7400.1
8028,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Mendoza,General Alvear,50014,Hectáreas,"25,1  50",6695.7
8029,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Mendoza,General Alvear,50014,Hectáreas,"50,1  100",5673.7
8030,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Mendoza,General Alvear,50014,Hectáreas,"100,1  200",5145.1
8031,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Mendoza,General Alvear,50014,Hectáreas,"200,1  500",6035.3
